Index,Date-Time,Production,SSI,SSIRPrime,SWR,SWRRPrime,
779,06/06/2021 10:00,1230.882,806.947,821.171,566.780,691.092,
780,06/06/2021 11:00,1873.995,1035.541,1053.795,836.633,1020.133,
781,06/06/2021 12:00,1415.421,892.397,908.127,589.183,718.409,
782,06/06/2021 13:00,1252.961,862.787,877.996,612.717,747.104,
783,06/06/2021 14:00,1160.512,764.519,777.995,750.383,914.966,
784,06/06/2021 15:00,604.017,533.265,542.665,340.567,415.263,
785,07/06/2021 8:00,986.782,615.085,625.928,561.692,684.888,
786,07/06/2021 9:00,1528.602,796.669,810.712,777.433,947.948,
787,07/06/2021 10:00,1711.381,992.067,1009.555,775.580,945.689,
788,07/06/2021 11:00,2010.724,1027.374,1045.484,715.983,873.021,
789,07/06/2021 12:00,1790.845,983.786,1001.128,458.250,558.758,
790,07/06/2021 13:00,2047.946,849.937,864.919,293.417,357.772,
791,07/06/2021 14:00,1366.470,564.126,574.070,11.000,13.413,
792,07/06/2021 15:00,,385.676,392.474,11.000,13.413,
793,08/06/2021 8:00,1075.479,614.493,625.325,593.375,723.520,
794,08/06/2021 9:00,1306.840,796.050,810.082,662.808,808.183,
795,08/06/2021 10:00,1409.242,936.478,952.986,727.260,886.771,
796,08/06/2021 11:00,1294.456,925.009,941.315,645.883,787.545,
797,08/06/2021 12:00,1267.257,1052.063,1070.608,796.400,971.075,
798,08/06/2021 13:00,668.215,851.538,866.548,703.017,857.210,
799,08/06/2021 14:00,507.721,802.881,817.034,360.483,439.548,
800,08/06/2021 15:00,401.559,515.140,524.220,27.492,33.521,
801,09/06/2021 8:00,843.216,612.870,623.674,479.800,585.035,
802,09/06/2021 9:00,1251.884,795.416,809.437,733.900,894.867,
803,09/06/2021 10:00,1434.319,983.405,1000.740,782.990,954.724,
804,09/06/2021 11:00,2123.834,997.702,1015.288,892.517,1088.273,
805,09/06/2021 12:00,2073.682,1035.609,1053.864,572.292,697.813,
806,09/06/2021 13:00,1704.891,556.633,566.445,566.375,690.599,
807,09/06/2021 14:00,399.708,384.641,391.421,124.992,152.406,
808,09/06/2021 15:00,,373.369,379.950,28.283,34.487,
809,10/06/2021 8:00,1300.502,613.225,624.034,618.067,753.628,
810,10/06/2021 9:00,1465.759,794.766,808.776,801.008,976.694,
811,10/06/2021 10:00,1933.845,989.017,1006.450,909.010,1108.384,
812,10/06/2021 11:00,1805.586,1012.692,1030.543,808.675,986.042,
813,10/06/2021 12:00,1651.880,1048.828,1067.316,622.433,758.952,
814,10/06/2021 13:00,1986.202,976.838,994.057,774.033,943.803,
815,10/06/2021 14:00,1619.910,884.875,900.473,466.342,568.625,
816,10/06/2021 15:00,1078.258,578.675,588.876,62.517,76.229,
817,11/06/2021 8:00,1255.259,612.543,623.340,573.717,699.550,
818,11/06/2021 9:00,1603.740,794.106,808.104,785.800,958.150,
819,11/06/2021 10:00,559.250,738.390,751.406,598.120,729.306,
820,11/06/2021 11:00,1196.342,487.080,495.666,388.808,474.086,
821,11/06/2021 12:00,1483.950,992.739,1010.238,918.958,1120.514,
822,11/06/2021 13:00,1625.851,961.938,978.894,912.292,1112.385,
823,11/06/2021 14:00,1401.505,870.558,885.904,778.800,949.615,
824,11/06/2021 15:00,1125.078,751.161,764.402,330.117,402.521,
825,12/06/2021 8:00,902.515,611.838,622.623,548.983,669.392,
826,12/06/2021 9:00,1267.967,793.434,807.421,755.950,921.753,
827,12/06/2021 10:00,1777.446,994.430,1011.959,923.460,1126.003,
828,12/06/2021 11:00,2016.237,1055.492,1074.097,922.458,1124.782,
829,12/06/2021 12:00,1955.664,993.200,1010.708,726.108,885.366,
830,12/06/2021 13:00,497.425,908.241,924.251,466.633,568.980,
831,12/06/2021 14:00,,438.002,445.723,59.833,72.957,
832,12/06/2021 15:00,,391.843,398.750,13.242,16.146,
833,13/06/2021 8:00,1127.858,611.114,621.887,619.858,755.812,
834,13/06/2021 9:00,1624.253,792.756,806.730,806.358,983.218,
835,13/06/2021 10:00,1838.191,993.588,1011.102,850.010,1036.443,
836,13/06/2021 11:00,2015.275,1057.818,1076.464,977.808,1192.272,
837,13/06/2021 12:00,1895.333,1077.842,1096.841,603.533,735.907,
838,13/06/2021 13:00,596.686,554.014,563.780,241.400,294.346,
839,13/06/2021 14:00,,242.996,247.279,220.492,268.852,316.5012853
840,13/06/2021 15:00,,452.679,460.658,230.517,281.076,-213.3792047
841,14/06/2021 8:00,1297.504,610.373,621.133,629.108,767.091,
842,14/06/2021 9:00,1548.098,792.068,806.030,694.617,846.968,
843,14/06/2021 10:00,1857.649,989.406,1006.847,793.320,967.320,
844,14/06/2021 11:00,1952.813,1013.095,1030.953,894.792,1091.047,
845,14/06/2021 12:00,2003.862,1081.813,1100.882,1005.733,1226.322,
846,14/06/2021 13:00,1799.508,1001.687,1019.344,930.817,1134.973,
847,14/06/2021 14:00,1658.750,908.425,924.438,655.775,799.607,
848,14/06/2021 15:00,1102.964,716.186,728.810,158.608,193.396,
849,15/06/2021 8:00,1331.079,609.617,620.363,628.350,766.167,
850,15/06/2021 9:00,1702.707,791.376,805.326,808.700,986.073,
851,15/06/2021 10:00,1877.477,990.163,1007.617,835.300,1018.507,
852,15/06/2021 11:00,2030.328,1032.214,1050.409,899.600,1096.910,
853,15/06/2021 12:00,1941.886,1034.989,1053.233,810.008,987.668,
854,15/06/2021 13:00,940.043,762.264,775.701,630.692,769.022,
855,15/06/2021 14:00,1352.914,911.580,927.649,650.050,792.626,
856,15/06/2021 15:00,1376.641,731.822,744.722,568.417,693.088,
857,16/06/2021 8:00,1344.840,608.845,619.577,631.058,769.469,
858,16/06/2021 9:00,1689.540,790.680,804.618,813.758,992.241,
859,16/06/2021 10:00,1590.192,992.593,1010.089,939.220,1145.220,
860,16/06/2021 11:00,2017.578,1059.356,1078.030,1012.933,1235.101,
861,16/06/2021 12:00,2029.122,1082.180,1101.256,1013.458,1235.741,
862,16/06/2021 13:00,1538.079,1001.274,1018.923,945.150,1152.451,
863,16/06/2021 14:00,1297.235,890.271,905.964,801.558,977.365,
864,16/06/2021 15:00,1425.459,760.231,773.632,635.233,774.560,
865,17/06/2021 8:00,1298.955,608.061,618.779,627.758,765.445,
866,17/06/2021 9:00,1662.770,789.982,803.908,814.300,992.901,
867,17/06/2021 10:00,1902.909,992.155,1009.644,941.390,1147.866,
868,17/06/2021 11:00,2033.429,1059.091,1077.760,1014.683,1237.235,
869,17/06/2021 12:00,2040.278,1082.119,1101.194,1015.033,1237.661,
870,17/06/2021 13:00,1939.214,1002.619,1020.292,948.517,1156.556,
871,17/06/2021 14:00,1717.806,912.547,928.632,773.708,943.406,
872,17/06/2021 15:00,1041.289,760.391,773.794,349.850,426.583,
873,18/06/2021 8:00,1101.435,607.267,617.971,590.425,719.923,
874,18/06/2021 9:00,1659.922,789.283,803.196,798.858,974.073,
875,18/06/2021 10:00,1887.601,991.728,1009.209,937.880,1143.586,
876,18/06/2021 11:00,2014.116,1058.574,1077.233,1011.375,1233.201,
877,18/06/2021 12:00,2060.832,1082.076,1101.150,1012.542,1234.623,
878,18/06/2021 13:00,1966.459,1002.957,1020.637,938.858,1144.779,
879,18/06/2021 14:00,1695.309,913.037,929.131,817.033,996.234,
880,18/06/2021 15:00,1340.459,761.621,775.047,634.492,773.655,
881,19/06/2021 8:00,1083.108,606.462,617.153,626.833,764.317,
882,19/06/2021 9:00,779.371,679.848,691.832,588.008,716.977,
883,19/06/2021 10:00,1418.907,951.969,968.749,836.940,1020.507,
884,19/06/2021 11:00,1267.933,995.002,1012.541,752.342,917.353,
885,19/06/2021 12:00,1505.305,1033.671,1051.892,822.925,1003.418,
886,19/06/2021 13:00,1558.125,811.206,825.505,677.250,825.792,
887,19/06/2021 14:00,1110.229,664.564,676.278,482.242,588.012,
888,19/06/2021 15:00,1083.215,640.098,651.381,353.325,430.820,
889,20/06/2021 8:00,991.517,605.649,616.325,539.067,657.301,
890,20/06/2021 9:00,1784.388,787.887,801.775,766.625,934.770,
891,20/06/2021 10:00,1411.559,736.875,749.864,754.790,920.339,
892,20/06/2021 11:00,1468.235,651.439,662.922,747.633,911.612,
893,20/06/2021 12:00,1724.780,1044.347,1062.756,872.508,1063.876,
894,20/06/2021 13:00,1706.074,1003.551,1021.241,920.258,1122.099,
895,20/06/2021 14:00,1192.426,783.618,797.431,736.792,898.393,
896,20/06/2021 15:00,776.368,762.820,776.266,94.550,115.288,
897,21/06/2021 8:00,831.795,604.832,615.493,594.292,724.638,
898,21/06/2021 9:00,644.552,787.192,801.068,396.192,483.089,
899,21/06/2021 10:00,533.439,917.831,934.010,527.410,643.087,
900,21/06/2021 11:00,2286.002,1044.302,1062.710,926.850,1130.137,
901,21/06/2021 12:00,2197.870,1043.015,1061.401,749.717,914.153,
902,21/06/2021 13:00,1765.697,988.469,1005.893,594.817,725.278,
903,21/06/2021 14:00,1595.483,905.754,921.720,540.567,659.130,
904,21/06/2021 15:00,441.495,763.705,777.167,367.850,448.531,
905,22/06/2021 8:00,937.560,604.007,614.654,463.308,564.926,
906,22/06/2021 9:00,1625.328,786.503,800.367,760.117,926.834,
907,22/06/2021 10:00,1842.271,990.139,1007.593,925.290,1128.235,
908,22/06/2021 11:00,1996.133,1057.001,1075.633,999.583,1218.823,
909,22/06/2021 12:00,1879.822,1081.430,1100.493,984.358,1200.258,
910,22/06/2021 13:00,1720.996,987.869,1005.282,886.608,1081.069,
911,22/06/2021 14:00,1421.777,914.947,931.075,701.483,855.340,
912,22/06/2021 15:00,708.104,702.974,715.366,289.875,353.454,
913,23/06/2021 8:00,1173.617,603.180,613.812,474.625,578.725,
914,23/06/2021 9:00,1685.839,785.817,799.669,760.250,926.996,
915,23/06/2021 10:00,1429.369,891.017,906.723,684.040,834.071,
916,23/06/2021 11:00,1714.083,1003.412,1021.100,904.525,1102.915,
917,23/06/2021 12:00,2024.395,1057.997,1076.647,1002.158,1221.963,
918,23/06/2021 13:00,1955.495,1004.522,1022.229,934.292,1139.211,
919,23/06/2021 14:00,1615.612,915.591,931.730,802.933,979.041,
920,23/06/2021 15:00,596.442,607.387,618.094,175.900,214.480,
921,24/06/2021 8:00,1214.029,602.348,612.966,565.042,688.973,
922,24/06/2021 9:00,1593.004,785.137,798.976,791.125,964.643,
923,24/06/2021 10:00,1568.408,968.939,986.019,791.030,964.527,
924,24/06/2021 11:00,1856.081,959.553,976.468,933.258,1137.951,
925,24/06/2021 12:00,1789.510,1035.620,1053.875,930.325,1134.374,
926,24/06/2021 13:00,1815.539,987.134,1004.535,934.717,1139.729,
927,24/06/2021 14:00,1223.081,888.843,904.511,791.225,964.765,
928,24/06/2021 15:00,856.285,749.405,762.615,432.975,527.940,
929,25/06/2021 8:00,1349.734,601.516,612.119,616.125,751.260,
930,25/06/2021 9:00,1665.640,784.463,798.290,793.333,967.336,
931,25/06/2021 10:00,1948.009,952.328,969.115,896.550,1093.191,
932,25/06/2021 11:00,2015.520,1024.840,1042.905,988.158,1204.892,
933,25/06/2021 12:00,1493.710,1067.852,1086.675,675.025,823.079,
934,25/06/2021 13:00,794.433,486.273,494.845,145.183,177.027,
935,25/06/2021 14:00,518.967,416.804,424.151,180.925,220.607,
936,25/06/2021 15:00,405.153,619.920,630.847,102.258,124.687,
937,26/06/2021 8:00,1239.432,600.682,611.270,621.175,757.418,
938,26/06/2021 9:00,1663.514,783.797,797.613,805.283,981.907,
939,26/06/2021 10:00,1834.052,988.044,1005.461,920.580,1122.492,
940,26/06/2021 11:00,1969.494,1044.334,1062.742,992.983,1210.775,
941,26/06/2021 12:00,2031.911,1024.368,1042.425,979.708,1194.589,
942,26/06/2021 13:00,1912.233,1006.096,1023.830,868.808,1059.365,
943,26/06/2021 14:00,1701.381,917.177,933.344,819.942,999.780,
944,26/06/2021 15:00,1284.668,767.109,780.631,632.142,770.790,
945,27/06/2021 8:00,687.902,599.847,610.420,399.142,486.686,
946,27/06/2021 9:00,1439.092,783.138,796.943,606.992,740.124,
947,27/06/2021 10:00,1827.053,986.516,1003.905,755.350,921.022,
948,27/06/2021 11:00,1809.094,1053.743,1072.318,959.025,1169.369,
949,27/06/2021 12:00,1893.884,1057.426,1076.066,777.025,947.451,
950,27/06/2021 13:00,1946.049,1000.562,1018.200,919.167,1120.768,
951,27/06/2021 14:00,1750.935,917.710,933.887,800.567,976.156,
952,27/06/2021 15:00,1385.111,767.771,781.305,458.208,558.708,
953,28/06/2021 8:00,1253.317,599.012,609.571,621.967,758.383,
954,28/06/2021 9:00,1617.883,782.488,796.281,738.325,900.262,
955,28/06/2021 10:00,1804.207,988.162,1005.581,917.440,1118.663,
956,28/06/2021 11:00,1849.618,1057.135,1075.769,996.583,1215.165,
957,28/06/2021 12:00,1968.169,1082.613,1101.697,1011.133,1232.906,
958,28/06/2021 13:00,1849.429,1006.982,1024.732,935.475,1140.654,
959,28/06/2021 14:00,1398.195,917.753,933.931,605.467,738.264,
960,28/06/2021 15:00,867.602,476.696,485.099,325.208,396.537,
961,29/06/2021 8:00,1123.333,598.181,608.725,613.633,748.222,
962,29/06/2021 9:00,1583.571,781.846,795.628,797.258,972.122,
963,29/06/2021 10:00,1836.922,987.884,1005.298,921.670,1123.821,
964,29/06/2021 11:00,1895.470,1057.033,1075.666,991.900,1209.454,
965,29/06/2021 12:00,1879.773,1082.764,1101.850,993.983,1211.995,
966,29/06/2021 13:00,1755.228,1005.329,1023.050,923.900,1126.540,
967,29/06/2021 14:00,1521.124,918.444,934.633,646.508,788.308,
968,29/06/2021 15:00,1157.959,768.081,781.620,344.950,420.608,
969,30/06/2021 8:00,1142.490,597.351,607.880,595.025,725.532,
970,30/06/2021 9:00,1523.942,781.216,794.987,745.350,908.828,
971,30/06/2021 10:00,1772.770,987.621,1005.030,912.890,1113.115,
972,30/06/2021 11:00,1919.048,1055.907,1074.520,986.192,1202.494,
973,30/06/2021 12:00,1948.088,1082.932,1102.021,992.525,1210.216,
974,30/06/2021 13:00,1828.156,1004.769,1022.481,916.217,1117.171,
975,30/06/2021 14:00,1279.009,838.320,853.097,361.892,441.266,
976,30/06/2021 15:00,551.021,555.198,564.985,115.600,140.955,
